year,country_name,sexe,iso3,youth_unemployment_rate_pct,age_min,age_max
2016,Malta,Female,MLT,1.6,55,64
2016,Malta,Male,MLT,2.8,15,64
2016,Malta,Female,MLT,3.1,15,64
2016,Netherlands,Male,NLD,6.4,15,24
2016,Netherlands,Female,NLD,7.1,15,24
2016,Netherlands,Male,NLD,3.5,25,34
2016,Netherlands,Female,NLD,3.8,25,34
2016,Netherlands,Male,NLD,2.5,35,44
2016,Netherlands,Female,NLD,2.8,35,44
2016,Netherlands,Male,NLD,2.1,45,54
2016,Netherlands,Female,NLD,2.4,45,54
2016,Netherlands,Male,NLD,2.7,55,64
2016,Netherlands,Female,NLD,2.2,55,64
2016,Netherlands,Male,NLD,3.1,15,64
2016,Netherlands,Female,NLD,3.5,15,64
2016,Germany,Male,DEU,6.1,15,24
2016,Germany,Female,DEU,6.7,15,24
2016,Germany,Male,DEU,2.9,25,34
2016,Germany,Female,DEU,3.2,25,34
2016,Germany,Male,DEU,2.1,35,44
2016,Germany,Female,DEU,2.4,35,44
2016,Germany,Male,DEU,1.9,45,54
2016,Germany,Female,DEU,2.1,45,54
2016,Germany,Male,DEU,2.9,55,64
2016,Germany,Female,DEU,2.4,55,64
2016,Germany,Male,DEU,2.6,15,64
2016,Germany,Female,DEU,2.9,15,64
2016,Czech Republic,Male,CZE,5.4,15,24
2016,Czech Republic,Female,CZE,6.0,15,24
2016,Czech Republic,Male,CZE,2.5,25,34
2016,Czech Republic,Female,CZE,2.8,25,34
2016,Czech Republic,Male,CZE,1.7,35,44
2016,Czech Republic,Female,CZE,1.9,35,44
2016,Czech Republic,Male,CZE,1.4,45,54
2016,Czech Republic,Female,CZE,1.6,45,54
2016,Czech Republic,Male,CZE,1.9,55,64
2016,Czech Republic,Female,CZE,1.5,55,64
2016,Czech Republic,Male,CZE,2.1,15,64
2016,Czech Republic,Female,CZE,2.4,15,64
2017,Spain,Male,ESP,25.7,15,24
2017,Spain,Female,ESP,28.4,15,24
2017,Spain,Male,ESP,10.8,25,34
2017,Spain,Female,ESP,11.9,25,34
2017,Spain,Male,ESP,8.4,35,44
2017,Spain,Female,ESP,9.3,35,44
2017,Spain,Male,ESP,7.9,45,54
2017,Spain,Female,ESP,8.8,45,54
2017,Spain,Male,ESP,10.7,55,64
2017,Spain,Female,ESP,8.7,55,64
2017,Spain,Male,ESP,10.5,15,64
2017,Spain,Female,ESP,11.6,15,64
2017,Italy,Male,ITA,20.9,15,24
2017,Italy,Female,ITA,23.1,15,24
2017,Italy,Male,ITA,10.2,25,34
2017,Italy,Female,ITA,11.3,25,34
2017,Italy,Male,ITA,6.2,35,44
2017,Italy,Female,ITA,6.9,35,44
2017,Italy,Male,ITA,5.7,45,54
2017,Italy,Female,ITA,6.2,45,54
2017,Italy,Male,ITA,5.2,55,64
2017,Italy,Female,ITA,4.2,55,64
2017,Italy,Male,ITA,7.1,15,64
2017,Italy,Female,ITA,7.9,15,64
2017,Greece,Male,GRC,19.4,15,24
2017,Greece,Female,GRC,21.5,15,24
2017,Greece,Male,GRC,13.0,25,34
2017,Greece,Female,GRC,14.3,25,34
2017,Greece,Male,GRC,9.2,35,44
2017,Greece,Female,GRC,10.2,35,44
2017,Greece,Male,GRC,8.9,45,54
2017,Greece,Female,GRC,9.9,45,54
2017,Greece,Male,GRC,8.9,55,64
2017,Greece,Female,GRC,7.3,55,64
2017,Greece,Male,GRC,9.9,15,64
2017,Greece,Female,GRC,11.0,15,64
2017,France,Male,FRA,15.6,15,24
2017,France,Female,FRA,17.2,15,24
2017,France,Male,FRA,8.1,25,34
2017,France,Female,FRA,9.0,25,34
2017,France,Male,FRA,6.2,35,44
2017,France,Female,FRA,6.9,35,44
2017,France,Male,FRA,5.7,45,54
2017,France,Female,FRA,6.2,45,54
2017,France,Male,FRA,6.1,55,64
2017,France,Female,FRA,5.0,55,64
2017,France,Male,FRA,6.7,15,64
2017,France,Female,FRA,7.5,15,64
2017,Finland,Male,FIN,15.3,15,24
2017,Finland,Female,FIN,16.9,15,24
2017,Finland,Male,FIN,6.3,25,34
2017,Finland,Female,FIN,7.0,25,34
2017,Finland,Male,FIN,4.7,35,44
2017,Finland,Female,FIN,5.1,35,44
2017,Finland,Male,FIN,5.3,45,54
2017,Finland,Female,FIN,5.8,45,54
2017,Finland,Male,FIN,6.5,55,64
2017,Finland,Female,FIN,5.4,55,64
2017,Finland,Male,FIN,6.5,15,64
2017,Finland,Female,FIN,7.2,15,64
2017,Belgium,Male,BEL,14.8,15,24
2017,Belgium,Female,BEL,16.3,15,24
2017,Belgium,Male,BEL,7.1,25,34
2017,Belgium,Female,BEL,7.9,25,34
2017,Belgium,Male,BEL,4.9,35,44
2017,Belgium,Female,BEL,5.4,35,44
2017,Belgium,Male,BEL,4.5,45,54
2017,Belgium,Female,BEL,4.9,45,54
2017,Belgium,Male,BEL,4.4,55,64
2017,Belgium,Female,BEL,3.6,55,64
2017,Belgium,Male,BEL,5.1,15,64
2017,Belgium,Female,BEL,5.6,15,64
2017,Sweden,Male,SWE,13.8,15,24
2017,Sweden,Female,SWE,15.2,15,24
2017,Sweden,Male,SWE,6.2,25,34
2017,Sweden,Female,SWE,6.9,25,34
2017,Sweden,Male,SWE,3.8,35,44
2017,Sweden,Female,SWE,4.2,35,44
2017,Sweden,Male,SWE,3.5,45,54
2017,Sweden,Female,SWE,3.8,45,54
2017,Sweden,Male,SWE,4.3,55,64
2017,Sweden,Female,SWE,3.5,55,64
2017,Sweden,Male,SWE,5.3,15,64
2017,Sweden,Female,SWE,5.8,15,64
2017,Portugal,Male,PRT,13.6,15,24
2017,Portugal,Female,PRT,15.0,15,24
2017,Portugal,Male,PRT,7.4,25,34
2017,Portugal,Female,PRT,8.2,25,34
2017,Portugal,Male,PRT,5.4,35,44
2017,Portugal,Female,PRT,5.9,35,44
2017,Portugal,Male,PRT,4.7,45,54
2017,Portugal,Female,PRT,5.2,45,54
2017,Portugal,Male,PRT,5.1,55,64
2017,Portugal,Female,PRT,4.1,55,64
2017,Portugal,Male,PRT,5.6,15,64
2017,Portugal,Female,PRT,6.1,15,64
2017,Lithuania,Male,LTU,13.0,15,24
2017,Lithuania,Female,LTU,14.3,15,24
2017,Lithuania,Male,LTU,6.3,25,34
2017,Lithuania,Female,LTU,7.0,25,34
2017,Lithuania,Male,LTU,4.4,35,44
2017,Lithuania,Female,LTU,4.8,35,44
2017,Lithuania,Male,LTU,3.7,45,54
2017,Lithuania,Female,LTU,4.1,45,54
2017,Lithuania,Male,LTU,5.5,55,64
2017,Lithuania,Female,LTU,4.5,55,64
2017,Lithuania,Male,LTU,5.6,15,64
2017,Lithuania,Female,LTU,6.1,15,64
2017,Luxembourg,Male,LUX,12.6,15,24
2017,Luxembourg,Female,LUX,13.9,15,24
2017,Luxembourg,Male,LUX,4.7,25,34
2017,Luxembourg,Female,LUX,5.2,25,34
2017,Luxembourg,Male,LUX,3.5,35,44
2017,Luxembourg,Female,LUX,3.8,35,44
2017,Luxembourg,Male,LUX,2.8,45,54
2017,Luxembourg,Female,LUX,3.1,45,54
2017,Luxembourg,Male,LUX,3.1,55,64
2017,Luxembourg,Female,LUX,2.5,55,64
2017,Luxembourg,Male,LUX,4.0,15,64
2017,Luxembourg,Female,LUX,4.4,15,64
2017,Slovakia,Male,SVK,11.9,15,24
2017,Slovakia,Female,SVK,13.2,15,24
2017,Slovakia,Male,SVK,5.8,25,34
2017,Slovakia,Female,SVK,6.5,25,34
2017,Slovakia,Male,SVK,3.8,35,44
2017,Slovakia,Female,SVK,4.2,35,44
2017,Slovakia,Male,SVK,3.6,45,54
2017,Slovakia,Female,SVK,3.9,45,54
2017,Slovakia,Male,SVK,4.9,55,64
2017,Slovakia,Female,SVK,4.0,55,64
2017,Slovakia,Male,SVK,4.7,15,64
2017,Slovakia,Female,SVK,5.1,15,64
2017,Estonia,Male,EST,11.7,15,24
2017,Estonia,Female,EST,12.9,15,24
2017,Estonia,Male,EST,5.4,25,34
2017,Estonia,Female,EST,5.9,25,34
2017,Estonia,Male,EST,3.7,35,44
2017,Estonia,Female,EST,4.1,35,44
2017,Estonia,Male,EST,3.5,45,54
2017,Estonia,Female,EST,3.8,45,54
2017,Estonia,Male,EST,4.4,55,64
2017,Estonia,Female,EST,3.6,55,64
2017,Estonia,Male,EST,4.9,15,64
2017,Estonia,Female,EST,5.4,15,64
2017,Croatia,Male,HRV,11.2,15,24
2017,Croatia,Female,HRV,12.4,15,24
2017,Croatia,Male,HRV,6.6,25,34
2017,Croatia,Female,HRV,7.3,25,34
2017,Croatia,Male,HRV,5.3,35,44
2017,Croatia,Female,HRV,5.8,35,44
2017,Croatia,Male,HRV,4.7,45,54
2017,Croatia,Female,HRV,5.1,45,54
2017,Croatia,Male,HRV,5.2,55,64
2017,Croatia,Female,HRV,4.2,55,64
2017,Croatia,Male,HRV,5.6,15,64
2017,Croatia,Female,HRV,6.1,15,64
2017,Latvia,Male,LVA,11.0,15,24
2017,Latvia,Female,LVA,12.2,15,24
2017,Latvia,Male,LVA,5.3,25,34
2017,Latvia,Female,LVA,5.8,25,34
2017,Latvia,Male,LVA,3.8,35,44
2017,Latvia,Female,LVA,4.2,35,44
2017,Latvia,Male,LVA,3.6,45,54
2017,Latvia,Female,LVA,3.9,45,54
2017,Latvia,Male,LVA,4.3,55,64
2017,Latvia,Female,LVA,3.5,55,64
2017,Latvia,Male,LVA,4.7,15,64
2017,Latvia,Female,LVA,5.2,15,64
2017,Poland,Male,POL,10.9,15,24
2017,Poland,Female,POL,12.0,15,24
2017,Poland,Male,POL,4.4,25,34
2017,Poland,Female,POL,4.8,25,34
2017,Poland,Male,POL,2.8,35,44
2017,Poland,Female,POL,3.1,35,44
2017,Poland,Male,POL,2.6,45,54
2017,Poland,Female,POL,2.8,45,54
2017,Poland,Male,POL,3.1,55,64
2017,Poland,Female,POL,2.5,55,64
2017,Poland,Male,POL,3.1,15,64
2017,Poland,Female,POL,3.4,15,64
2017,Romania,Male,ROU,10.2,15,24
2017,Romania,Female,ROU,11.3,15,24
2017,Romania,Male,ROU,5.4,25,34
2017,Romania,Female,ROU,5.9,25,34
2017,Romania,Male,ROU,3.7,35,44
2017,Romania,Female,ROU,4.1,35,44
2017,Romania,Male,ROU,3.5,45,54
2017,Romania,Female,ROU,3.8,45,54
2017,Romania,Male,ROU,3.4,55,64
2017,Romania,Female,ROU,2.8,55,64
2017,Romania,Male,ROU,4.4,15,64
2017,Romania,Female,ROU,4.8,15,64
2017,Hungary,Male,HUN,9.8,15,24
2017,Hungary,Female,HUN,10.9,15,24
2017,Hungary,Male,HUN,3.8,25,34
2017,Hungary,Female,HUN,4.2,25,34
2017,Hungary,Male,HUN,2.6,35,44
2017,Hungary,Female,HUN,2.9,35,44
2017,Hungary,Male,HUN,2.4,45,54
2017,Hungary,Female,HUN,2.6,45,54
2017,Hungary,Male,HUN,3.0,55,64
2017,Hungary,Female,HUN,2.4,55,64
2017,Hungary,Male,HUN,3.3,15,64
2017,Hungary,Female,HUN,3.6,15,64
2017,Austria,Male,AUT,9.3,15,24
2017,Austria,Female,AUT,10.3,15,24
2017,Austria,Male,AUT,4.7,25,34
2017,Austria,Female,AUT,5.1,25,34
2017,Austria,Male,AUT,3.8,35,44
2017,Austria,Female,AUT,4.2,35,44
2017,Austria,Male,AUT,3.5,45,54
2017,Austria,Female,AUT,3.8,45,54
2017,Austria,Male,AUT,4.1,55,64
2017,Austria,Female,AUT,3.4,55,64
2017,Austria,Male,AUT,4.4,15,64
2017,Austria,Female,AUT,4.8,15,64
2017,Denmark,Male,DNK,8.9,15,24
2017,Denmark,Female,DNK,9.9,15,24
2017,Denmark,Male,DNK,4.5,25,34
2017,Denmark,Female,DNK,4.9,25,34
2017,Denmark,Male,DNK,3.5,35,44
2017,Denmark,Female,DNK,3.8,35,44
2017,Denmark,Male,DNK,2.9,45,54
2017,Denmark,Female,DNK,3.2,45,54
2017,Denmark,Male,DNK,3.3,55,64
2017,Denmark,Female,DNK,2.7,55,64
2017,Denmark,Male,DNK,3.7,15,64
2017,Denmark,Female,DNK,4.1,15,64
2017,Slovenia,Male,SVN,8.3,15,24
2017,Slovenia,Female,SVN,9.2,15,24
2017,Slovenia,Male,SVN,3.8,25,34
2017,Slovenia,Female,SVN,4.2,25,34
2017,Slovenia,Male,SVN,2.8,35,44
2017,Slovenia,Female,SVN,3.1,35,44
2017,Slovenia,Male,SVN,2.6,45,54
2017,Slovenia,Female,SVN,2.8,45,54
2017,Slovenia,Male,SVN,3.1,55,64
2017,Slovenia,Female,SVN,2.5,55,64
2017,Slovenia,Male,SVN,3.1,15,64
2017,Slovenia,Female,SVN,3.4,15,64
2017,Bulgaria,Male,BGR,8.1,15,24
2017,Bulgaria,Female,BGR,9.0,15,24
2017,Bulgaria,Male,BGR,4.4,25,34
2017,Bulgaria,Female,BGR,4.8,25,34
2017,Bulgaria,Male,BGR,3.6,35,44
2017,Bulgaria,Female,BGR,3.9,35,44
2017,Bulgaria,Male,BGR,2.9,45,54
2017,Bulgaria,Female,BGR,3.2,45,54
2017,Bulgaria,Male,BGR,3.0,55,64
2017,Bulgaria,Female,BGR,2.4,55,64
2017,Bulgaria,Male,BGR,3.9,15,64
2017,Bulgaria,Female,BGR,4.3,15,64
2017,Cyprus,Male,CYP,8.0,15,24
2017,Cyprus,Female,CYP,8.9,15,24
2017,Cyprus,Male,CYP,4.7,25,34
2017,Cyprus,Female,CYP,5.2,25,34
2017,Cyprus,Male,CYP,3.7,35,44
2017,Cyprus,Female,CYP,4.1,35,44
2017,Cyprus,Male,CYP,3.5,45,54
2017,Cyprus,Female,CYP,3.8,45,54
2017,Cyprus,Male,CYP,3.4,55,64
2017,Cyprus,Female,CYP,2.8,55,64
2017,Cyprus,Male,CYP,3.8,15,64
2017,Cyprus,Female,CYP,4.2,15,64
2017,Ireland,Male,IRL,7.5,15,24
2017,Ireland,Female,IRL,8.3,15,24
2017,Ireland,Male,IRL,3.7,25,34
2017,Ireland,Female,IRL,4.1,25,34
2017,Ireland,Male,IRL,2.9,35,44
2017,Ireland,Female,IRL,3.2,35,44
2017,Ireland,Male,IRL,2.6,45,54
2017,Ireland,Female,IRL,2.9,45,54
2017,Ireland,Male,IRL,3.0,55,64
2017,Ireland,Female,IRL,2.4,55,64
2017,Ireland,Male,IRL,3.5,15,64
2017,Ireland,Female,IRL,3.8,15,64
2017,Malta,Male,MLT,7.2,15,24
2017,Malta,Female,MLT,8.0,15,24
2017,Malta,Male,MLT,3.5,25,34
2017,Malta,Female,MLT,3.8,25,34
2017,Malta,Male,MLT,2.6,35,44
2017,Malta,Female,MLT,2.9,35,44
2017,Malta,Male,MLT,1.9,45,54
2017,Malta,Female,MLT,2.1,45,54
2017,Malta,Male,MLT,2.0,55,64
2017,Malta,Female,MLT,1.6,55,64
2017,Malta,Male,MLT,2.8,15,64
2017,Malta,Female,MLT,3.1,15,64
2017,Netherlands,Male,NLD,6.6,15,24
2017,Netherlands,Female,NLD,7.3,15,24
2017,Netherlands,Male,NLD,3.6,25,34
2017,Netherlands,Female,NLD,3.9,25,34
2017,Netherlands,Male,NLD,2.6,35,44
2017,Netherlands,Female,NLD,2.8,35,44
2017,Netherlands,Male,NLD,2.2,45,54
2017,Netherlands,Female,NLD,2.4,45,54
2017,Netherlands,Male,NLD,2.7,55,64
2017,Netherlands,Female,NLD,2.2,55,64
2017,Netherlands,Male,NLD,3.2,15,64
2017,Netherlands,Female,NLD,3.5,15,64
2017,Germany,Male,DEU,6.2,15,24
2017,Germany,Female,DEU,6.9,15,24
2017,Germany,Male,DEU,2.9,25,34
2017,Germany,Female,DEU,3.2,25,34
2017,Germany,Male,DEU,2.2,35,44
2017,Germany,Female,DEU,2.4,35,44
2017,Germany,Male,DEU,1.9,45,54
2017,Germany,Female,DEU,2.1,45,54
2017,Germany,Male,DEU,3.0,55,64
2017,Germany,Female,DEU,2.4,55,64
2017,Germany,Male,DEU,2.6,15,64
2017,Germany,Female,DEU,2.9,15,64
2017,Czech Republic,Male,CZE,5.6,15,24
2017,Czech Republic,Female,CZE,6.1,15,24
2017,Czech Republic,Male,CZE,2.6,25,34
2017,Czech Republic,Female,CZE,2.8,25,34
2017,Czech Republic,Male,CZE,1.7,35,44
2017,Czech Republic,Female,CZE,1.9,35,44
2017,Czech Republic,Male,CZE,1.5,45,54
2017,Czech Republic,Female,CZE,1.6,45,54
2017,Czech Republic,Male,CZE,1.9,55,64
2017,Czech Republic,Female,CZE,1.6,55,64
2017,Czech Republic,Male,CZE,2.2,15,64
2017,Czech Republic,Female,CZE,2.4,15,64
2018,Spain,Male,ESP,26.3,15,24
2018,Spain,Female,ESP,29.0,15,24
2018,Spain,Male,ESP,11.0,25,34
2018,Spain,Female,ESP,12.1,25,34
2018,Spain,Male,ESP,8.6,35,44
2018,Spain,Female,ESP,9.5,35,44
2018,Spain,Male,ESP,8.1,45,54
2018,Spain,Female,ESP,9.0,45,54
2018,Spain,Male,ESP,10.9,55,64
2018,Spain,Female,ESP,8.9,55,64
2018,Spain,Male,ESP,10.7,15,64
2018,Spain,Female,ESP,11.8,15,64
2018,Italy,Male,ITA,21.3,15,24
2018,Italy,Female,ITA,23.6,15,24
2018,Italy,Male,ITA,10.4,25,34
2018,Italy,Female,ITA,11.5,25,34
2018,Italy,Male,ITA,6.3,35,44
2018,Italy,Female,ITA,7.0,35,44
2018,Italy,Male,ITA,5.8,45,54
2018,Italy,Female,ITA,6.4,45,54
2018,Italy,Male,ITA,5.3,55,64
2018,Italy,Female,ITA,4.3,55,64
2018,Italy,Male,ITA,7.3,15,64
2018,Italy,Female,ITA,8.0,15,64
2018,Greece,Male,GRC,19.8,15,24
2018,Greece,Female,GRC,21.9,15,24
2018,Greece,Male,GRC,13.2,25,34
2018,Greece,Female,GRC,14.6,25,34
2018,Greece,Male,GRC,9.4,35,44
2018,Greece,Female,GRC,10.4,35,44
2018,Greece,Male,GRC,9.1,45,54
2018,Greece,Female,GRC,10.1,45,54
2018,Greece,Male,GRC,9.1,55,64
2018,Greece,Female,GRC,7.4,55,64
2018,Greece,Male,GRC,10.1,15,64
2018,Greece,Female,GRC,11.2,15,64
2018,France,Male,FRA,15.9,15,24
2018,France,Female,FRA,17.6,15,24
2018,France,Male,FRA,8.3,25,34
2018,France,Female,FRA,9.2,25,34
2018,France,Male,FRA,6.3,35,44
2018,France,Female,FRA,7.0,35,44
2018,France,Male,FRA,5.8,45,54
2018,France,Female,FRA,6.4,45,54
2018,France,Male,FRA,6.3,55,64
2018,France,Female,FRA,5.1,55,64
2018,France,Male,FRA,6.9,15,64
2018,France,Female,FRA,7.6,15,64
2018,Finland,Male,FIN,15.6,15,24
2018,Finland,Female,FIN,17.3,15,24
2018,Finland,Male,FIN,6.4,25,34
2018,Finland,Female,FIN,7.1,25,34
2018,Finland,Male,FIN,4.7,35,44
2018,Finland,Female,FIN,5.2,35,44
2018,Finland,Male,FIN,5.4,45,54
2018,Finland,Female,FIN,6.0,45,54
2018,Finland,Male,FIN,6.7,55,64
2018,Finland,Female,FIN,5.5,55,64
2018,Finland,Male,FIN,6.6,15,64
2018,Finland,Female,FIN,7.3,15,64
2018,Belgium,Male,BEL,15.1,15,24
2018,Belgium,Female,BEL,16.7,15,24
2018,Belgium,Male,BEL,7.3,25,34
2018,Belgium,Female,BEL,8.0,25,34
2018,Belgium,Male,BEL,5.0,35,44
2018,Belgium,Female,BEL,5.6,35,44
2018,Belgium,Male,BEL,4.6,45,54
2018,Belgium,Female,BEL,5.0,45,54
2018,Belgium,Male,BEL,4.5,55,64
2018,Belgium,Female,BEL,3.7,55,64
2018,Belgium,Male,BEL,5.2,15,64
2018,Belgium,Female,BEL,5.8,15,64
2018,Sweden,Male,SWE,14.1,15,24
2018,Sweden,Female,SWE,15.5,15,24
2018,Sweden,Male,SWE,6.3,25,34
2018,Sweden,Female,SWE,7.0,25,34
2018,Sweden,Male,SWE,3.9,35,44
2018,Sweden,Female,SWE,4.3,35,44
2018,Sweden,Male,SWE,3.5,45,54
2018,Sweden,Female,SWE,3.9,45,54
2018,Sweden,Male,SWE,4.4,55,64
2018,Sweden,Female,SWE,3.6,55,64
2018,Sweden,Male,SWE,5.4,15,64
2018,Sweden,Female,SWE,6.0,15,64
2018,Portugal,Male,PRT,13.9,15,24
2018,Portugal,Female,PRT,15.3,15,24
2018,Portugal,Male,PRT,7.5,25,34
2018,Portugal,Female,PRT,8.3,25,34
2018,Portugal,Male,PRT,5.5,35,44
2018,Portugal,Female,PRT,6.1,35,44
2018,Portugal,Male,PRT,4.8,45,54
2018,Portugal,Female,PRT,5.4,45,54
2018,Portugal,Male,PRT,5.2,55,64
2018,Portugal,Female,PRT,4.2,55,64
2018,Portugal,Male,PRT,5.7,15,64
2018,Portugal,Female,PRT,6.3,15,64
2018,Lithuania,Male,LTU,13.2,15,24
2018,Lithuania,Female,LTU,14.6,15,24
2018,Lithuania,Male,LTU,6.4,25,34
2018,Lithuania,Female,LTU,7.1,25,34
2018,Lithuania,Male,LTU,4.5,35,44
2018,Lithuania,Female,LTU,4.9,35,44
2018,Lithuania,Male,LTU,3.8,45,54
2018,Lithuania,Female,LTU,4.2,45,54
2018,Lithuania,Male,LTU,5.6,55,64
2018,Lithuania,Female,LTU,4.6,55,64
2018,Lithuania,Male,LTU,5.7,15,64
2018,Lithuania,Female,LTU,6.3,15,64
2018,Luxembourg,Male,LUX,12.8,15,24
2018,Luxembourg,Female,LUX,14.2,15,24
2018,Luxembourg,Male,LUX,4.8,25,34
2018,Luxembourg,Female,LUX,5.4,25,34
2018,Luxembourg,Male,LUX,3.5,35,44
2018,Luxembourg,Female,LUX,3.9,35,44
2018,Luxembourg,Male,LUX,2.9,45,54
2018,Luxembourg,Female,LUX,3.2,45,54
2018,Luxembourg,Male,LUX,3.1,55,64
2018,Luxembourg,Female,LUX,2.6,55,64
2018,Luxembourg,Male,LUX,4.1,15,64
2018,Luxembourg,Female,LUX,4.5,15,64
2018,Slovakia,Male,SVK,12.2,15,24
2018,Slovakia,Female,SVK,13.5,15,24
2018,Slovakia,Male,SVK,6.0,25,34
2018,Slovakia,Female,SVK,6.6,25,34
2018,Slovakia,Male,SVK,3.9,35,44
2018,Slovakia,Female,SVK,4.3,35,44
2018,Slovakia,Male,SVK,3.6,45,54
2018,Slovakia,Female,SVK,4.0,45,54
2018,Slovakia,Male,SVK,5.0,55,64
2018,Slovakia,Female,SVK,4.1,55,64
2018,Slovakia,Male,SVK,4.7,15,64
2018,Slovakia,Female,SVK,5.2,15,64
2018,Estonia,Male,EST,11.9,15,24
2018,Estonia,Female,EST,13.2,15,24
2018,Estonia,Male,EST,5.5,25,34
2018,Estonia,Female,EST,6.1,25,34
2018,Estonia,Male,EST,3.8,35,44
2018,Estonia,Female,EST,4.2,35,44
2018,Estonia,Male,EST,3.5,45,54
2018,Estonia,Female,EST,3.9,45,54
2018,Estonia,Male,EST,4.5,55,64
2018,Estonia,Female,EST,3.7,55,64
2018,Estonia,Male,EST,5.0,15,64
2018,Estonia,Female,EST,5.6,15,64
2018,Croatia,Male,HRV,11.5,15,24
2018,Croatia,Female,HRV,12.7,15,24
2018,Croatia,Male,HRV,6.7,25,34
2018,Croatia,Female,HRV,7.4,25,34
2018,Croatia,Male,HRV,5.4,35,44
2018,Croatia,Female,HRV,6.0,35,44
2018,Croatia,Male,HRV,4.7,45,54
2018,Croatia,Female,HRV,5.2,45,54
2018,Croatia,Male,HRV,5.3,55,64
2018,Croatia,Female,HRV,4.3,55,64
2018,Croatia,Male,HRV,5.7,15,64
2018,Croatia,Female,HRV,6.3,15,64
2018,Latvia,Male,LVA,11.3,15,24
2018,Latvia,Female,LVA,12.5,15,24
2018,Latvia,Male,LVA,5.4,25,34
2018,Latvia,Female,LVA,6.0,25,34
2018,Latvia,Male,LVA,3.9,35,44
2018,Latvia,Female,LVA,4.3,35,44
2018,Latvia,Male,LVA,3.6,45,54
2018,Latvia,Female,LVA,4.0,45,54
2018,Latvia,Male,LVA,4.4,55,64
2018,Latvia,Female,LVA,3.6,55,64
2018,Latvia,Male,LVA,4.8,15,64
2018,Latvia,Female,LVA,5.4,15,64
2018,Poland,Male,POL,11.1,15,24
2018,Poland,Female,POL,12.2,15,24
2018,Poland,Male,POL,4.5,25,34
2018,Poland,Female,POL,4.9,25,34
2018,Poland,Male,POL,2.9,35,44
2018,Poland,Female,POL,3.2,35,44
2018,Poland,Male,POL,2.6,45,54
2018,Poland,Female,POL,2.9,45,54
2018,Poland,Male,POL,3.1,55,64
2018,Poland,Female,POL,2.6,55,64
2018,Poland,Male,POL,3.2,15,64
2018,Poland,Female,POL,3.5,15,64
2018,Romania,Male,ROU,10.4,15,24
2018,Romania,Female,ROU,11.5,15,24
2018,Romania,Male,ROU,5.5,25,34
2018,Romania,Female,ROU,6.1,25,34
2018,Romania,Male,ROU,3.8,35,44
2018,Romania,Female,ROU,4.2,35,44
2018,Romania,Male,ROU,3.5,45,54
2018,Romania,Female,ROU,3.9,45,54
2018,Romania,Male,ROU,3.4,55,64
2018,Romania,Female,ROU,2.8,55,64
2018,Romania,Male,ROU,4.5,15,64
2018,Romania,Female,ROU,4.9,15,64
2018,Hungary,Male,HUN,10.1,15,24
2018,Hungary,Female,HUN,11.1,15,24
2018,Hungary,Male,HUN,3.9,25,34
2018,Hungary,Female,HUN,4.3,25,34
2018,Hungary,Male,HUN,2.7,35,44
2018,Hungary,Female,HUN,3.0,35,44
2018,Hungary,Male,HUN,2.4,45,54
2018,Hungary,Female,HUN,2.7,45,54
2018,Hungary,Male,HUN,3.0,55,64
2018,Hungary,Female,HUN,2.5,55,64
2018,Hungary,Male,HUN,3.4,15,64
2018,Hungary,Female,HUN,3.7,15,64
2018,Austria,Male,AUT,9.5,15,24
2018,Austria,Female,AUT,10.5,15,24
2018,Austria,Male,AUT,4.7,25,34
2018,Austria,Female,AUT,5.2,25,34
2018,Austria,Male,AUT,3.9,35,44
2018,Austria,Female,AUT,4.3,35,44
2018,Austria,Male,AUT,3.5,45,54
2018,Austria,Female,AUT,3.9,45,54
2018,Austria,Male,AUT,4.2,55,64
2018,Austria,Female,AUT,3.4,55,64
2018,Austria,Male,AUT,4.5,15,64
2018,Austria,Female,AUT,4.9,15,64
2018,Denmark,Male,DNK,9.1,15,24
2018,Denmark,Female,DNK,10.1,15,24
2018,Denmark,Male,DNK,4.6,25,34
2018,Denmark,Female,DNK,5.0,25,34
2018,Denmark,Male,DNK,3.5,35,44
2018,Denmark,Female,DNK,3.9,35,44
2018,Denmark,Male,DNK,3.0,45,54
2018,Denmark,Female,DNK,3.3,45,54
2018,Denmark,Male,DNK,3.3,55,64
2018,Denmark,Female,DNK,2.7,55,64
2018,Denmark,Male,DNK,3.8,15,64
2018,Denmark,Female,DNK,4.2,15,64
2018,Slovenia,Male,SVN,8.5,15,24
2018,Slovenia,Female,SVN,9.4,15,24
2018,Slovenia,Male,SVN,3.9,25,34
2018,Slovenia,Female,SVN,4.3,25,34
2018,Slovenia,Male,SVN,2.9,35,44
2018,Slovenia,Female,SVN,3.2,35,44
2018,Slovenia,Male,SVN,2.6,45,54
2018,Slovenia,Female,SVN,2.9,45,54
2018,Slovenia,Male,SVN,3.1,55,64
2018,Slovenia,Female,SVN,2.6,55,64
2018,Slovenia,Male,SVN,3.2,15,64
2018,Slovenia,Female,SVN,3.5,15,64
2018,Bulgaria,Male,BGR,8.3,15,24
2018,Bulgaria,Female,BGR,9.2,15,24
2018,Bulgaria,Male,BGR,4.5,25,34
2018,Bulgaria,Female,BGR,4.9,25,34
2018,Bulgaria,Male,BGR,3.6,35,44
2018,Bulgaria,Female,BGR,4.0,35,44
2018,Bulgaria,Male,BGR,3.0,45,54
