year,country_name,sexe,iso3,youth_unemployment_rate_pct,age_min,age_max
2016,Lithuania,M,LTU,3.7,45,54
2016,Lithuania,F,LTU,4.0,45,54
2016,Lithuania,T,LTU,4.9,55,64
2016,Lithuania,M,LTU,5.4,55,64
2016,Lithuania,F,LTU,4.4,55,64
2016,Lithuania,T,LTU,5.7,15,64
2016,Lithuania,M,LTU,5.4,15,64
2016,Lithuania,F,LTU,6.0,15,64
2016,Luxembourg,T,LUX,13.0,15,24
2016,Luxembourg,M,LUX,12.3,15,24
2016,Luxembourg,F,LUX,13.6,15,24
2016,Luxembourg,T,LUX,4.9,25,34
2016,Luxembourg,M,LUX,4.6,25,34
2016,Luxembourg,F,LUX,5.1,25,34
2016,Luxembourg,T,LUX,3.6,35,44
2016,Luxembourg,M,LUX,3.4,35,44
2016,Luxembourg,F,LUX,3.8,35,44
2016,Luxembourg,T,LUX,2.9,45,54
2016,Luxembourg,M,LUX,2.8,45,54
2016,Luxembourg,F,LUX,3.1,45,54
2016,Luxembourg,T,LUX,2.7,55,64
2016,Luxembourg,M,LUX,3.0,55,64
2016,Luxembourg,F,LUX,2.5,55,64
2016,Luxembourg,T,LUX,4.1,15,64
2016,Luxembourg,M,LUX,3.9,15,64
2016,Luxembourg,F,LUX,4.3,15,64
2016,Slovakia,T,SVK,12.3,15,24
2016,Slovakia,M,SVK,11.7,15,24
2016,Slovakia,F,SVK,12.9,15,24
2016,Slovakia,T,SVK,6.0,25,34
2016,Slovakia,M,SVK,5.7,25,34
2016,Slovakia,F,SVK,6.3,25,34
2016,Slovakia,T,SVK,3.9,35,44
2016,Slovakia,M,SVK,3.8,35,44
2016,Slovakia,F,SVK,4.1,35,44
2016,Slovakia,T,SVK,3.7,45,54
2016,Slovakia,M,SVK,3.5,45,54
2016,Slovakia,F,SVK,3.8,45,54
2016,Slovakia,T,SVK,4.3,55,64
2016,Slovakia,M,SVK,4.8,55,64
2016,Slovakia,F,SVK,3.9,55,64
2016,Slovakia,T,SVK,4.8,15,64
2016,Slovakia,M,SVK,4.6,15,64
2016,Slovakia,F,SVK,5.0,15,64
2016,Estonia,T,EST,12.0,15,24
2016,Estonia,M,EST,11.4,15,24
2016,Estonia,F,EST,12.6,15,24
2016,Estonia,T,EST,5.5,25,34
2016,Estonia,M,EST,5.3,25,34
2016,Estonia,F,EST,5.8,25,34
2016,Estonia,T,EST,3.9,35,44
2016,Estonia,M,EST,3.7,35,44
2016,Estonia,F,EST,4.0,35,44
2016,Estonia,T,EST,3.6,45,54
2016,Estonia,M,EST,3.4,45,54
2016,Estonia,F,EST,3.8,45,54
2016,Estonia,T,EST,3.9,55,64
2016,Estonia,M,EST,4.3,55,64
2016,Estonia,F,EST,3.6,55,64
2016,Estonia,T,EST,5.1,15,64
2016,Estonia,M,EST,4.8,15,64
2016,Estonia,F,EST,5.3,15,64
2016,Croatia,T,HRV,11.6,15,24
2016,Croatia,M,HRV,11.0,15,24
2016,Croatia,F,HRV,12.1,15,24
2016,Croatia,T,HRV,6.8,25,34
2016,Croatia,M,HRV,6.4,25,34
2016,Croatia,F,HRV,7.1,25,34
2016,Croatia,T,HRV,5.5,35,44
2016,Croatia,M,HRV,5.2,35,44
2016,Croatia,F,HRV,5.7,35,44
2016,Croatia,T,HRV,4.8,45,54
2016,Croatia,M,HRV,4.6,45,54
2016,Croatia,F,HRV,5.0,45,54
2016,Croatia,T,HRV,4.6,55,64
2016,Croatia,M,HRV,5.1,55,64
2016,Croatia,F,HRV,4.1,55,64
2016,Croatia,T,HRV,5.7,15,64
2016,Croatia,M,HRV,5.4,15,64
2016,Croatia,F,HRV,6.0,15,64
2016,Latvia,T,LVA,11.4,15,24
2016,Latvia,M,LVA,10.8,15,24
2016,Latvia,F,LVA,11.9,15,24
2016,Latvia,T,LVA,5.5,25,34
2016,Latvia,M,LVA,5.2,25,34
2016,Latvia,F,LVA,5.7,25,34
2016,Latvia,T,LVA,3.9,35,44
2016,Latvia,M,LVA,3.8,35,44
2016,Latvia,F,LVA,4.1,35,44
2016,Latvia,T,LVA,3.7,45,54
2016,Latvia,M,LVA,3.5,45,54
2016,Latvia,F,LVA,3.8,45,54
2016,Latvia,T,LVA,3.9,55,64
2016,Latvia,M,LVA,4.2,55,64
2016,Latvia,F,LVA,3.5,55,64
2016,Latvia,T,LVA,4.9,15,64
2016,Latvia,M,LVA,4.6,15,64
2016,Latvia,F,LVA,5.1,15,64
2016,Poland,T,POL,11.2,15,24
2016,Poland,M,POL,10.6,15,24
2016,Poland,F,POL,11.7,15,24
2016,Poland,T,POL,4.5,25,34
2016,Poland,M,POL,4.3,25,34
2016,Poland,F,POL,4.7,25,34
2016,Poland,T,POL,2.9,35,44
2016,Poland,M,POL,2.8,35,44
2016,Poland,F,POL,3.1,35,44
2016,Poland,T,POL,2.6,45,54
2016,Poland,M,POL,2.5,45,54
2016,Poland,F,POL,2.8,45,54
2016,Poland,T,POL,2.7,55,64
2016,Poland,M,POL,3.0,55,64
2016,Poland,F,POL,2.5,55,64
2016,Poland,T,POL,3.2,15,64
2016,Poland,M,POL,3.0,15,64
2016,Poland,F,POL,3.4,15,64
2016,Romania,T,ROU,10.5,15,24
2016,Romania,M,ROU,10.0,15,24
2016,Romania,F,ROU,11.1,15,24
2016,Romania,T,ROU,5.5,25,34
2016,Romania,M,ROU,5.3,25,34
2016,Romania,F,ROU,5.8,25,34
2016,Romania,T,ROU,3.9,35,44
2016,Romania,M,ROU,3.7,35,44
2016,Romania,F,ROU,4.0,35,44
2016,Romania,T,ROU,3.6,45,54
2016,Romania,M,ROU,3.4,45,54
2016,Romania,F,ROU,3.8,45,54
2016,Romania,T,ROU,3.0,55,64
2016,Romania,M,ROU,3.3,55,64
2016,Romania,F,ROU,2.7,55,64
2016,Romania,T,ROU,4.5,15,64
2016,Romania,M,ROU,4.3,15,64
2016,Romania,F,ROU,4.7,15,64
2016,Hungary,T,HUN,10.2,15,24
2016,Hungary,M,HUN,9.6,15,24
2016,Hungary,F,HUN,10.7,15,24
2016,Hungary,T,HUN,3.9,25,34
2016,Hungary,M,HUN,3.8,25,34
2016,Hungary,F,HUN,4.1,25,34
2016,Hungary,T,HUN,2.7,35,44
2016,Hungary,M,HUN,2.6,35,44
2016,Hungary,F,HUN,2.9,35,44
2016,Hungary,T,HUN,2.4,45,54
2016,Hungary,M,HUN,2.3,45,54
2016,Hungary,F,HUN,2.6,45,54
2016,Hungary,T,HUN,2.6,55,64
2016,Hungary,M,HUN,2.9,55,64
2016,Hungary,F,HUN,2.4,55,64
2016,Hungary,T,HUN,3.4,15,64
2016,Hungary,M,HUN,3.2,15,64
2016,Hungary,F,HUN,3.6,15,64
2016,Austria,T,AUT,9.6,15,24
2016,Austria,M,AUT,9.1,15,24
2016,Austria,F,AUT,10.1,15,24
2016,Austria,T,AUT,4.8,25,34
2016,Austria,M,AUT,4.6,25,34
2016,Austria,F,AUT,5.0,25,34
2016,Austria,T,AUT,3.9,35,44
2016,Austria,M,AUT,3.8,35,44
2016,Austria,F,AUT,4.1,35,44
2016,Austria,T,AUT,3.6,45,54
2016,Austria,M,AUT,3.4,45,54
2016,Austria,F,AUT,3.8,45,54
2016,Austria,T,AUT,3.7,55,64
2016,Austria,M,AUT,4.0,55,64
2016,Austria,F,AUT,3.3,55,64
2016,Austria,T,AUT,4.5,15,64
2016,Austria,M,AUT,4.3,15,64
2016,Austria,F,AUT,4.7,15,64
2016,Denmark,T,DNK,9.2,15,24
2016,Denmark,M,DNK,8.8,15,24
2016,Denmark,F,DNK,9.7,15,24
2016,Denmark,T,DNK,4.6,25,34
2016,Denmark,M,DNK,4.4,25,34
2016,Denmark,F,DNK,4.8,25,34
2016,Denmark,T,DNK,3.6,35,44
2016,Denmark,M,DNK,3.4,35,44
2016,Denmark,F,DNK,3.8,35,44
2016,Denmark,T,DNK,3.0,45,54
2016,Denmark,M,DNK,2.9,45,54
2016,Denmark,F,DNK,3.2,45,54
2016,Denmark,T,DNK,2.9,55,64
2016,Denmark,M,DNK,3.2,55,64
2016,Denmark,F,DNK,2.6,55,64
2016,Denmark,T,DNK,3.9,15,64
2016,Denmark,M,DNK,3.7,15,64
2016,Denmark,F,DNK,4.0,15,64
2016,Slovenia,T,SVN,8.6,15,24
2016,Slovenia,M,SVN,8.1,15,24
2016,Slovenia,F,SVN,9.0,15,24
2016,Slovenia,T,SVN,3.9,25,34
2016,Slovenia,M,SVN,3.8,25,34
2016,Slovenia,F,SVN,4.1,25,34
2016,Slovenia,T,SVN,2.9,35,44
2016,Slovenia,M,SVN,2.8,35,44
2016,Slovenia,F,SVN,3.1,35,44
2016,Slovenia,T,SVN,2.6,45,54
2016,Slovenia,M,SVN,2.5,45,54
2016,Slovenia,F,SVN,2.8,45,54
2016,Slovenia,T,SVN,2.7,55,64
2016,Slovenia,M,SVN,3.0,55,64
2016,Slovenia,F,SVN,2.5,55,64
2016,Slovenia,T,SVN,3.2,15,64
2016,Slovenia,M,SVN,3.0,15,64
2016,Slovenia,F,SVN,3.4,15,64
2016,Bulgaria,T,BGR,8.4,15,24
2016,Bulgaria,M,BGR,7.9,15,24
2016,Bulgaria,F,BGR,8.8,15,24
2016,Bulgaria,T,BGR,4.5,25,34
2016,Bulgaria,M,BGR,4.3,25,34
2016,Bulgaria,F,BGR,4.7,25,34
2016,Bulgaria,T,BGR,3.7,35,44
2016,Bulgaria,M,BGR,3.5,35,44
2016,Bulgaria,F,BGR,3.8,35,44
2016,Bulgaria,T,BGR,3.0,45,54
2016,Bulgaria,M,BGR,2.9,45,54
2016,Bulgaria,F,BGR,3.2,45,54
2016,Bulgaria,T,BGR,2.6,55,64
2016,Bulgaria,M,BGR,2.9,55,64
2016,Bulgaria,F,BGR,2.4,55,64
2016,Bulgaria,T,BGR,4.0,15,64
2016,Bulgaria,M,BGR,3.8,15,64
2016,Bulgaria,F,BGR,4.2,15,64
2016,Cyprus,T,CYP,8.3,15,24
2016,Cyprus,M,CYP,7.9,15,24
2016,Cyprus,F,CYP,8.7,15,24
2016,Cyprus,T,CYP,4.9,25,34
2016,Cyprus,M,CYP,4.6,25,34
2016,Cyprus,F,CYP,5.1,25,34
2016,Cyprus,T,CYP,3.9,35,44
2016,Cyprus,M,CYP,3.7,35,44
2016,Cyprus,F,CYP,4.0,35,44
2016,Cyprus,T,CYP,3.6,45,54
2016,Cyprus,M,CYP,3.4,45,54
2016,Cyprus,F,CYP,3.8,45,54
2016,Cyprus,T,CYP,3.0,55,64
2016,Cyprus,M,CYP,3.3,55,64
2016,Cyprus,F,CYP,2.7,55,64
2016,Cyprus,T,CYP,3.9,15,64
2016,Cyprus,M,CYP,3.8,15,64
2016,Cyprus,F,CYP,4.1,15,64
2016,Ireland,T,IRL,7.7,15,24
2016,Ireland,M,IRL,7.3,15,24
2016,Ireland,F,IRL,8.1,15,24
2016,Ireland,T,IRL,3.9,25,34
2016,Ireland,M,IRL,3.7,25,34
2016,Ireland,F,IRL,4.0,25,34
2016,Ireland,T,IRL,3.0,35,44
2016,Ireland,M,IRL,2.9,35,44
2016,Ireland,F,IRL,3.2,35,44
2016,Ireland,T,IRL,2.7,45,54
2016,Ireland,M,IRL,2.6,45,54
2016,Ireland,F,IRL,2.9,45,54
2016,Ireland,T,IRL,2.6,55,64
2016,Ireland,M,IRL,2.9,55,64
2016,Ireland,F,IRL,2.4,55,64
2016,Ireland,T,IRL,3.6,15,64
2016,Ireland,M,IRL,3.4,15,64
2016,Ireland,F,IRL,3.8,15,64
2016,Malta,T,MLT,7.4,15,24
2016,Malta,M,MLT,7.1,15,24
2016,Malta,F,MLT,7.8,15,24
2016,Malta,T,MLT,3.6,25,34
2016,Malta,M,MLT,3.4,25,34
2016,Malta,F,MLT,3.8,25,34
2016,Malta,T,MLT,2.7,35,44
2016,Malta,M,MLT,2.6,35,44
2016,Malta,F,MLT,2.9,35,44
2016,Malta,T,MLT,2.0,45,54
2016,Malta,M,MLT,1.9,45,54
2016,Malta,F,MLT,2.1,45,54
2016,Malta,T,MLT,1.8,55,64
2016,Malta,M,MLT,2.0,55,64
2016,Malta,F,MLT,1.6,55,64
2016,Malta,T,MLT,2.9,15,64
2016,Malta,M,MLT,2.8,15,64
2016,Malta,F,MLT,3.1,15,64
2016,Netherlands,T,NLD,6.8,15,24
2016,Netherlands,M,NLD,6.4,15,24
2016,Netherlands,F,NLD,7.1,15,24
2016,Netherlands,T,NLD,3.7,25,34
2016,Netherlands,M,NLD,3.5,25,34
2016,Netherlands,F,NLD,3.8,25,34
2016,Netherlands,T,NLD,2.6,35,44
2016,Netherlands,M,NLD,2.5,35,44
2016,Netherlands,F,NLD,2.8,35,44
2016,Netherlands,T,NLD,2.3,45,54
2016,Netherlands,M,NLD,2.1,45,54
2016,Netherlands,F,NLD,2.4,45,54
2016,Netherlands,T,NLD,2.4,55,64
2016,Netherlands,M,NLD,2.7,55,64
2016,Netherlands,F,NLD,2.2,55,64
2016,Netherlands,T,NLD,3.3,15,64
2016,Netherlands,M,NLD,3.1,15,64
2016,Netherlands,F,NLD,3.5,15,64
2016,Germany,T,DEU,6.4,15,24
2016,Germany,M,DEU,6.1,15,24
2016,Germany,F,DEU,6.7,15,24
2016,Germany,T,DEU,3.0,25,34
2016,Germany,M,DEU,2.9,25,34
2016,Germany,F,DEU,3.2,25,34
2016,Germany,T,DEU,2.3,35,44
2016,Germany,M,DEU,2.1,35,44
2016,Germany,F,DEU,2.4,35,44
2016,Germany,T,DEU,2.0,45,54
2016,Germany,M,DEU,1.9,45,54
2016,Germany,F,DEU,2.1,45,54
2016,Germany,T,DEU,2.6,55,64
2016,Germany,M,DEU,2.9,55,64
2016,Germany,F,DEU,2.4,55,64
2016,Germany,T,DEU,2.7,15,64
2016,Germany,M,DEU,2.6,15,64
2016,Germany,F,DEU,2.9,15,64
2016,Czech Republic,T,CZE,5.7,15,24
2016,Czech Republic,M,CZE,5.4,15,24
2016,Czech Republic,F,CZE,6.0,15,24
2016,Czech Republic,T,CZE,2.6,25,34
2016,Czech Republic,M,CZE,2.5,25,34
2016,Czech Republic,F,CZE,2.8,25,34
2016,Czech Republic,T,CZE,1.8,35,44
2016,Czech Republic,M,CZE,1.7,35,44
2016,Czech Republic,F,CZE,1.9,35,44
2016,Czech Republic,T,CZE,1.5,45,54
2016,Czech Republic,M,CZE,1.4,45,54
2016,Czech Republic,F,CZE,1.6,45,54
2016,Czech Republic,T,CZE,1.7,55,64
2016,Czech Republic,M,CZE,1.9,55,64
2016,Czech Republic,F,CZE,1.5,55,64
2016,Czech Republic,T,CZE,2.3,15,64
2016,Czech Republic,M,CZE,2.1,15,64
2016,Czech Republic,F,CZE,2.4,15,64
2017,Spain,T,ESP,27.1,15,24
2017,Spain,M,ESP,25.7,15,24
2017,Spain,F,ESP,28.4,15,24
2017,Spain,T,ESP,11.3,25,34
2017,Spain,M,ESP,10.8,25,34
2017,Spain,F,ESP,11.9,25,34
2017,Spain,T,ESP,8.8,35,44
2017,Spain,M,ESP,8.4,35,44
2017,Spain,F,ESP,9.3,35,44
2017,Spain,T,ESP,8.4,45,54
2017,Spain,M,ESP,7.9,45,54
2017,Spain,F,ESP,8.8,45,54
2017,Spain,T,ESP,9.7,55,64
2017,Spain,M,ESP,10.7,55,64
2017,Spain,F,ESP,8.7,55,64
2017,Spain,T,ESP,11.0,15,64
2017,Spain,M,ESP,10.5,15,64
2017,Spain,F,ESP,11.6,15,64
2017,Italy,T,ITA,22.0,15,24
2017,Italy,M,ITA,20.9,15,24
2017,Italy,F,ITA,23.1,15,24
2017,Italy,T,ITA,10.8,25,34
2017,Italy,M,ITA,10.2,25,34
2017,Italy,F,ITA,11.3,25,34
2017,Italy,T,ITA,6.5,35,44
2017,Italy,M,ITA,6.2,35,44
2017,Italy,F,ITA,6.9,35,44
2017,Italy,T,ITA,6.0,45,54
2017,Italy,M,ITA,5.7,45,54
2017,Italy,F,ITA,6.2,45,54
2017,Italy,T,ITA,4.7,55,64
2017,Italy,M,ITA,5.2,55,64
2017,Italy,F,ITA,4.2,55,64
2017,Italy,T,ITA,7.5,15,64
2017,Italy,M,ITA,7.1,15,64
2017,Italy,F,ITA,7.9,15,64
2017,Greece,T,GRC,20.4,15,24
2017,Greece,M,GRC,19.4,15,24
2017,Greece,F,GRC,21.5,15,24
2017,Greece,T,GRC,13.6,25,34
2017,Greece,M,GRC,13.0,25,34
2017,Greece,F,GRC,14.3,25,34
2017,Greece,T,GRC,9.7,35,44
2017,Greece,M,GRC,9.2,35,44
2017,Greece,F,GRC,10.2,35,44
2017,Greece,T,GRC,9.4,45,54
2017,Greece,M,GRC,8.9,45,54
2017,Greece,F,GRC,9.9,45,54
2017,Greece,T,GRC,8.1,55,64
2017,Greece,M,GRC,8.9,55,64
2017,Greece,F,GRC,7.3,55,64
2017,Greece,T,GRC,10.5,15,64
2017,Greece,M,GRC,9.9,15,64
2017,Greece,F,GRC,11.0,15,64
2017,France,T,FRA,16.4,15,24
2017,France,M,FRA,15.6,15,24
2017,France,F,FRA,17.2,15,24
2017,France,T,FRA,8.5,25,34
2017,France,M,FRA,8.1,25,34
2017,France,F,FRA,9.0,25,34
2017,France,T,FRA,6.5,35,44
2017,France,M,FRA,6.2,35,44
2017,France,F,FRA,6.9,35,44
2017,France,T,FRA,6.0,45,54
2017,France,M,FRA,5.7,45,54
2017,France,F,FRA,6.2,45,54
2017,France,T,FRA,5.6,55,64
2017,France,M,FRA,6.1,55,64
2017,France,F,FRA,5.0,55,64
2017,France,T,FRA,7.1,15,64
2017,France,M,FRA,6.7,15,64
2017,France,F,FRA,7.5,15,64
2017,Finland,T,FIN,16.1,15,24
2017,Finland,M,FIN,15.3,15,24
2017,Finland,F,FIN,16.9,15,24
2017,Finland,T,FIN,6.6,25,34
2017,Finland,M,FIN,6.3,25,34
2017,Finland,F,FIN,7.0,25,34
2017,Finland,T,FIN,4.9,35,44
2017,Finland,M,FIN,4.7,35,44
2017,Finland,F,FIN,5.1,35,44
2017,Finland,T,FIN,5.6,45,54
2017,Finland,M,FIN,5.3,45,54
2017,Finland,F,FIN,5.8,45,54
2017,Finland,T,FIN,6.0,55,64
2017,Finland,M,FIN,6.5,55,64
2017,Finland,F,FIN,5.4,55,64
2017,Finland,T,FIN,6.8,15,64
2017,Finland,M,FIN,6.5,15,64
2017,Finland,F,FIN,7.2,15,64
2017,Belgium,T,BEL,15.6,15,24
2017,Belgium,M,BEL,14.8,15,24
2017,Belgium,F,BEL,16.3,15,24
2017,Belgium,T,BEL,7.5,25,34
2017,Belgium,M,BEL,7.1,25,34
2017,Belgium,F,BEL,7.9,25,34
2017,Belgium,T,BEL,5.2,35,44
2017,Belgium,M,BEL,4.9,35,44
2017,Belgium,F,BEL,5.4,35,44
2017,Belgium,T,BEL,4.7,45,54
2017,Belgium,M,BEL,4.5,45,54
2017,Belgium,F,BEL,4.9,45,54
2017,Belgium,T,BEL,4.0,55,64
2017,Belgium,M,BEL,4.4,55,64
2017,Belgium,F,BEL,3.6,55,64
2017,Belgium,T,BEL,5.4,15,64
2017,Belgium,M,BEL,5.1,15,64
2017,Belgium,F,BEL,5.6,15,64
2017,Sweden,T,SWE,14.5,15,24
2017,Sweden,M,SWE,13.8,15,24
2017,Sweden,F,SWE,15.2,15,24
2017,Sweden,T,SWE,6.5,25,34
2017,Sweden,M,SWE,6.2,25,34
2017,Sweden,F,SWE,6.9,25,34
2017,Sweden,T,SWE,4.0,35,44
2017,Sweden,M,SWE,3.8,35,44
2017,Sweden,F,SWE,4.2,35,44
2017,Sweden,T,SWE,3.6,45,54
2017,Sweden,M,SWE,3.5,45,54
2017,Sweden,F,SWE,3.8,45,54
2017,Sweden,T,SWE,3.9,55,64
2017,Sweden,M,SWE,4.3,55,64
2017,Sweden,F,SWE,3.5,55,64
2017,Sweden,T,SWE,5.6,15,64
2017,Sweden,M,SWE,5.3,15,64
2017,Sweden,F,SWE,5.8,15,64
2017,Portugal,T,PRT,14.3,15,24
2017,Portugal,M,PRT,13.6,15,24
2017,Portugal,F,PRT,15.0,15,24
2017,Portugal,T,PRT,7.8,25,34
2017,Portugal,M,PRT,7.4,25,34
2017,Portugal,F,PRT,8.2,25,34
2017,Portugal,T,PRT,5.7,35,44
2017,Portugal,M,PRT,5.4,35,44
2017,Portugal,F,PRT,5.9,35,44
2017,Portugal,T,PRT,5.0,45,54
2017,Portugal,M,PRT,4.7,45,54
2017,Portugal,F,PRT,5.2,45,54
2017,Portugal,T,PRT,4.6,55,64
2017,Portugal,M,PRT,5.1,55,64
2017,Portugal,F,PRT,4.1,55,64
2017,Portugal,T,PRT,5.9,15,64
2017,Portugal,M,PRT,5.6,15,64
2017,Portugal,F,PRT,6.1,15,64
2017,Lithuania,T,LTU,13.6,15,24
2017,Lithuania,M,LTU,13.0,15,24
2017,Lithuania,F,LTU,14.3,15,24
2017,Lithuania,T,LTU,6.6,25,34
2017,Lithuania,M,LTU,6.3,25,34
2017,Lithuania,F,LTU,7.0,25,34
2017,Lithuania,T,LTU,4.6,35,44
2017,Lithuania,M,LTU,4.4,35,44
2017,Lithuania,F,LTU,4.8,35,44
2017,Lithuania,T,LTU,3.9,45,54
2017,Lithuania,M,LTU,3.7,45,54
2017,Lithuania,F,LTU,4.1,45,54
2017,Lithuania,T,LTU,5.0,55,64
2017,Lithuania,M,LTU,5.5,55,64
2017,Lithuania,F,LTU,4.5,55,64
2017,Lithuania,T,LTU,5.9,15,64
2017,Lithuania,M,LTU,5.6,15,64
2017,Lithuania,F,LTU,6.1,15,64
2017,Luxembourg,T,LUX,13.2,15,24
2017,Luxembourg,M,LUX,12.6,15,24
2017,Luxembourg,F,LUX,13.9,15,24
2017,Luxembourg,T,LUX,5.0,25,34
2017,Luxembourg,M,LUX,4.7,25,34
2017,Luxembourg,F,LUX,5.2,25,34
2017,Luxembourg,T,LUX,3.6,35,44
2017,Luxembourg,M,LUX,3.5,35,44
2017,Luxembourg,F,LUX,3.8,35,44
2017,Luxembourg,T,LUX,3.0,45,54
2017,Luxembourg,M,LUX,2.8,45,54
2017,Luxembourg,F,LUX,3.1,45,54
2017,Luxembourg,T,LUX,2.8,55,64
2017,Luxembourg,M,LUX,3.1,55,64
2017,Luxembourg,F,LUX,2.5,55,64
2017,Luxembourg,T,LUX,4.2,15,64
2017,Luxembourg,M,LUX,4.0,15,64
2017,Luxembourg,F,LUX,4.4,15,64
2017,Slovakia,T,SVK,12.6,15,24
2017,Slovakia,M,SVK,11.9,15,24
2017,Slovakia,F,SVK,13.2,15,24
2017,Slovakia,T,SVK,6.1,25,34
2017,Slovakia,M,SVK,5.8,25,34
2017,Slovakia,F,SVK,6.5,25,34
2017,Slovakia,T,SVK,4.0,35,44
2017,Slovakia,M,SVK,3.8,35,44
2017,Slovakia,F,SVK,4.2,35,44
2017,Slovakia,T,SVK,3.7,45,54
2017,Slovakia,M,SVK,3.6,45,54
2017,Slovakia,F,SVK,3.9,45,54
2017,Slovakia,T,SVK,4.4,55,64
2017,Slovakia,M,SVK,4.9,55,64
2017,Slovakia,F,SVK,4.0,55,64
2017,Slovakia,T,SVK,4.9,15,64
2017,Slovakia,M,SVK,4.7,15,64
2017,Slovakia,F,SVK,5.1,15,64
2017,Estonia,T,EST,12.3,15,24
2017,Estonia,M,EST,11.7,15,24
2017,Estonia,F,EST,12.9,15,24
2017,Estonia,T,EST,5.7,25,34
2017,Estonia,M,EST,5.4,25,34
2017,Estonia,F,EST,5.9,25,34
2017,Estonia,T,EST,3.9,35,44
2017,Estonia,M,EST,3.7,35,44
2017,Estonia,F,EST,4.1,35,44
2017,Estonia,T,EST,3.6,45,54
2017,Estonia,M,EST,3.5,45,54
2017,Estonia,F,EST,3.8,45,54
2017,Estonia,T,EST,4.0,55,64
2017,Estonia,M,EST,4.4,55,64
2017,Estonia,F,EST,3.6,55,64
2017,Estonia,T,EST,5.2,15,64
2017,Estonia,M,EST,4.9,15,64
2017,Estonia,F,EST,5.4,15,64
2017,Croatia,T,HRV,11.8,15,24
2017,Croatia,M,HRV,11.2,15,24
2017,Croatia,F,HRV,12.4,15,24
2017,Croatia,T,HRV,6.9,25,34
2017,Croatia,M,HRV,6.6,25,34
2017,Croatia,F,HRV,7.3,25,34
2017,Croatia,T,HRV,5.6,35,44
2017,Croatia,M,HRV,5.3,35,44
2017,Croatia,F,HRV,5.8,35,44
2017,Croatia,T,HRV,4.9,45,54
2017,Croatia,M,HRV,4.7,45,54
2017,Croatia,F,HRV,5.1,45,54
2017,Croatia,T,HRV,4.7,55,64
2017,Croatia,M,HRV,5.2,55,64
2017,Croatia,F,HRV,4.2,55,64
2017,Croatia,T,HRV,5.9,15,64
2017,Croatia,M,HRV,5.6,15,64
2017,Croatia,F,HRV,6.1,15,64
2017,Latvia,T,LVA,11.6,15,24
2017,Latvia,M,LVA,11.0,15,24
2017,Latvia,F,LVA,12.2,15,24
2017,Latvia,T,LVA,5.6,25,34
2017,Latvia,M,LVA,5.3,25,34
2017,Latvia,F,LVA,5.8,25,34
2017,Latvia,T,LVA,4.0,35,44
2017,Latvia,M,LVA,3.8,35,44
2017,Latvia,F,LVA,4.2,35,44
2017,Latvia,T,LVA,3.7,45,54
2017,Latvia,M,LVA,3.6,45,54
2017,Latvia,F,LVA,3.9,45,54
2017,Latvia,T,LVA,3.9,55,64
2017,Latvia,M,LVA,4.3,55,64
2017,Latvia,F,LVA,3.5,55,64
2017,Latvia,T,LVA,5.0,15,64
2017,Latvia,M,LVA,4.7,15,64
2017,Latvia,F,LVA,5.2,15,64
2017,Poland,T,POL,11.4,15,24
2017,Poland,M,POL,10.9,15,24
2017,Poland,F,POL,12.0,15,24
2017,Poland,T,POL,4.6,25,34
2017,Poland,M,POL,4.4,25,34
2017,Poland,F,POL,4.8,25,34
2017,Poland,T,POL,3.0,35,44
2017,Poland,M,POL,2.8,35,44
2017,Poland,F,POL,3.1,35,44
2017,Poland,T,POL,2.7,45,54
2017,Poland,M,POL,2.6,45,54
2017,Poland,F,POL,2.8,45,54
2017,Poland,T,POL,2.8,55,64
2017,Poland,M,POL,3.1,55,64
2017,Poland,F,POL,2.5,55,64
2017,Poland,T,POL,3.3,15,64
2017,Poland,M,POL,3.1,15,64
2017,Poland,F,POL,3.4,15,64
2017,Romania,T,ROU,10.8,15,24
2017,Romania,M,ROU,10.2,15,24
2017,Romania,F,ROU,11.3,15,24
2017,Romania,T,ROU,5.7,25,34
2017,Romania,M,ROU,5.4,25,34
2017,Romania,F,ROU,5.9,25,34
2017,Romania,T,ROU,3.9,35,44
2017,Romania,M,ROU,3.7,35,44
2017,Romania,F,ROU,4.1,35,44
2017,Romania,T,ROU,3.6,45,54
2017,Romania,M,ROU,3.5,45,54
2017,Romania,F,ROU,3.8,45,54
2017,Romania,T,ROU,3.1,55,64
2017,Romania,M,ROU,3.4,55,64
2017,Romania,F,ROU,2.8,55,64
2017,Romania,T,ROU,4.6,15,64
2017,Romania,M,ROU,4.4,15,64
2017,Romania,F,ROU,4.8,15,64
2017,Hungary,T,HUN,10.4,15,24
2017,Hungary,M,HUN,9.8,15,24
2017,Hungary,F,HUN,10.9,15,24
2017,Hungary,T,HUN,4.0,25,34
2017,Hungary,M,HUN,3.8,25,34
2017,Hungary,F,HUN,4.2,25,34
2017,Hungary,T,HUN,2.8,35,44
2017,Hungary,M,HUN,2.6,35,44
2017,Hungary,F,HUN,2.9,35,44
2017,Hungary,T,HUN,2.5,45,54
2017,Hungary,M,HUN,2.4,45,54
2017,Hungary,F,HUN,2.6,45,54
2017,Hungary,T,HUN,2.7,55,64
2017,Hungary,M,HUN,3.0,55,64
2017,Hungary,F,HUN,2.4,55,64
2017,Hungary,T,HUN,3.5,15,64
2017,Hungary,M,HUN,3.3,15,64
